#,Sentance,Embedding
1499,"Youabsolute little dream.”“Yes,” admitted the child calmly.",[-16.780943 -22.821404 -15.283689]
1500,“Aunt Jordan’s got on a white dresstoo.”“How do you like mother’s friends?” Daisy turned her around so thatshe faced Gatsby.,[-3.2442622 35.057083  10.361534 ]
1501,"“Do you think they’re pretty?”“Where’s Daddy?”“She doesn’t look like her father,” explained Daisy.",[-13.723866  20.656963  29.83469 ]
1502,“She looks likeme.,[-28.992294 -22.300585  14.09674 ]
1503,She’s got my hair and shape of the face.”Daisy sat back upon the couch.,[14.949242  5.155842 32.892387]
1504,The nurse took a step forward and heldout her hand.,[  8.076577  -34.358784    3.3655496]
1505,"“Come, Pammy.”“Goodbye, sweetheart!”With a reluctant backward glance the well-disciplined child held toher nurse’s hand and was pulled out the door, just as Tom came back,preceding four gin rickeys that clicked full of ice.",[12.287942   2.4674015  9.566909 ]
1506,Gatsby took up his drink.,[-2.0262523 41.433228   4.091819 ]
1507,"“They certainly look cool,” he said, with visible tension.",[-10.268494 -28.464838 -12.131933]
1508,"We drank in long, greedy swallows.",[-2.2715399e-02 -1.8844976e+01 -2.7247066e+01]
1509,"“I read somewhere that the sun’s getting hotter every year,” said Tomgenially.",[ 19.615139 -21.37474  -30.705496]
1510,“It seems that pretty soon the earth’s going to fall intothe sun—or wait a minute—it’s just the opposite—the sun’s gettingcolder every year.,[ 20.555435 -21.974955 -32.206703]
1511,"“Come outside,” he suggested to Gatsby, “I’d like you to have a lookat the place.”I went with them out to the veranda.",[ 1.2803241 23.713057  -1.8799529]
1512,"On the green Sound, stagnant inthe heat, one small sail crawled slowly toward the fresher sea.",[42.181614   -0.41301546 15.916641  ]
1513,Gatsby’s eyes followed it momentarily; he raised his hand and pointedacross the bay.,[ 22.947771 -23.918785  18.916176]
1514,“I’m right across from you.”“So you are.”Our eyes lifted over the rose-beds and the hot lawn and the weedyrefuse of the dog-days alongshore.,[33.10153    15.652031    0.56919676]
1515,Slowly the white wings of the boatmoved against the blue cool limit of the sky.,[44.972458   1.1764456 17.236713 ]
1516,Ahead lay the scallopedocean and the abounding blessed isles.,[  0.4553534 -43.890835   -3.4287834]
1517,"“There’s sport for you,” said Tom, nodding.",[-20.892115   21.768885   -6.0932727]
1518,"“I’d like to be out therewith him for about an hour.”We had luncheon in the dining-room, darkened too against the heat, anddrank down nervous gaiety with the cold ale.",[18.073696  4.026355  5.024267]
1519,"“What’ll we do with ourselves this afternoon?” cried Daisy, “and theday after that, and the next thirty years?”“Don’t be morbid,” Jordan said.",[-4.53456 16.43351 32.07431]
1520,"“Life starts all over again when itgets crisp in the fall.”“But it’s so hot,” insisted Daisy, on the verge of tears, “andeverything’s so confused.",[-5.6254764 15.537069  27.415237 ]
1521,"Let’s all go to town!”Her voice struggled on through the heat, beating against it, mouldingits senselessness into forms.",[ 41.216103 -10.284818  19.33765 ]
1522,"“I’ve heard of making a garage out of a stable,” Tom was saying toGatsby, “but I’m the first man who ever made a stable out of agarage.”“Who wants to go to town?” demanded Daisy insistently.",[-16.887688   24.240349   -3.1306016]
1523,Gatsby’s eyesfloated toward her.,[-31.807241 -16.381233  14.371859]
1524,"“Ah,” she cried, “you look so cool.”Their eyes met, and they stared together at each other, alone inspace.",[ 27.292118  -29.04425     0.8962977]
1525,With an effort she glanced down at the table.,[ -3.3412702 -37.593525    8.945801 ]
1526,"“You always look so cool,” she repeated.",[-32.97998   -8.109631  11.693608]
1527,"She had told him that she loved him, and Tom Buchanan saw.",[-12.628888 -12.464211  33.07862 ]
1528,He wasastounded.,[-27.202427  -30.396154   -2.5529172]
1529,"His mouth opened a little, and he looked at Gatsby, andthen back at Daisy as if he had just recognized her as someone he knewa long time ago.",[-0.2540608 32.363316   9.488221 ]
1530,"“You resemble the advertisement of the man,” she went on innocently.",[-35.810993  -5.939487  11.179216]
1531,"“You know the advertisement of the man—”“All right,” broke in Tom quickly, “I’m perfectly willing to go totown.",[-20.5345    14.701986  -7.831215]
1532,"Come on—we’re all going to town.”He got up, his eyes still flashing between Gatsby and his wife.",[ 4.4182034 35.867077   7.5257254]
1533,No onemoved.,[-39.60033   -5.687666 -13.170836]
1534,“Come on!” His temper cracked a little.,[  3.5991206 -31.224745  -30.669619 ]
1535,"“What’s the matter, anyhow?",[-20.526676  -7.77365  -13.8213  ]
1536,"If we’re going to town, let’s start.”His hand, trembling with his effort at self-control, bore to his lipsthe last of his glass of ale.",[19.52827   -3.4734256  6.6597214]
1537,Daisy’s voice got us to our feet and outon to the blazing gravel drive.,[15.648603 16.470472 36.942104]
1538,“Are we just going to go?” she objected.,[-21.265974  -12.29417     7.0100074]
1539,“Like this?,[-39.06027  -14.953255 -10.11737 ]
1540,"Aren’t we goingto let anyone smoke a cigarette first?”“Everybody smoked all through lunch.”“Oh, let’s have fun,” she begged him.",[ 41.767258 -16.67956   12.550966]
1541,“It’s too hot to fuss.”He didn’t answer.,[-30.792068   9.98385  -27.224834]
1542,"“Have it your own way,” she said.",[-26.871445 -17.623272   8.902839]
1543,"“Come on, Jordan.”They went upstairs to get ready while we three men stood thereshuffling the hot pebbles with our feet.",[16.090841 12.933423 33.083584]
1544,A silver curve of the moonhovered already in the western sky.,[  2.6470509  18.477844  -35.107502 ]
1545,"Gatsby started to speak, changedhis mind, but not before Tom wheeled and faced him expectantly.",[ 1.9421612 35.792618   4.2386227]
1546,“Have you got your stables here?” asked Gatsby with an effort.,[-11.825564   34.931637    1.9350877]
1547,“About a quarter of a mile down the road.”“Oh.”A pause.,[ -7.431634 -11.103031 -39.022858]
1548,"“I don’t see the idea of going to town,” broke out Tom savagely.",[-21.079554   25.341928   -1.4583565]
1549,“Women get these notions in their heads—”“Shall we take anything to drink?” called Daisy from an upper window.,[-12.041802  18.555902  26.569592]
1550,"“I’ll get some whisky,” answered Tom.",[-31.694422  20.020338  -4.225327]
1551,He went inside.,[-26.086105 -29.136513  -4.252165]
1552,"Gatsby turned to me rigidly:“I can’t say anything in his house, old sport.”“She’s got an indiscreet voice,” I remarked.",[ 2.103242  26.361734  -6.2368593]
1553,“It’s full of—” Ihesitated.,[-37.74486  -26.042006   3.779613]
1554,"“Her voice is full of money,” he said suddenly.",[-15.438924  -36.27488     3.9540005]
1555,That was it.,[-35.070415 -18.390844  -9.645723]
1556,I’d never understood before.,[-15.721077 -16.824656 -26.939758]
1557,"It was full of money—thatwas the inexhaustible charm that rose and fell in it, the jingle ofit, the cymbals’ song of it … High in a white palace the king’sdaughter, the golden girl …Tom came out of the house wrapping a quart bottle in a towel, followedby Daisy and Jordan wearing small tight hats of metallic cloth andcarrying light capes over their arms.",[23.317617 25.702265 14.394726]
1558,“Shall we all go in my car?” suggested Gatsby.,[-8.300846  31.904287   0.8992813]
1559,"He felt the hot, greenleather of the seat.",[-23.8621   -27.525179   4.282639]
1560,“I ought to have left it in the shade.”“Is it standard shift?” demanded Tom.,[-23.592985   10.633403   -2.0271802]
1561,"“Yes.”“Well, you take my coupé and let me drive your car to town.”The suggestion was distasteful to Gatsby.",[-9.942238  29.705086   1.3350008]
1562,"“I don’t think there’s much gas,” he objected.",[-18.976816 -27.30476  -11.43572 ]
1563,"“Plenty of gas,” said Tom boisterously.",[-31.533552   19.202534    3.1176655]
1564,He looked at the gauge.,[-25.051968  -28.071095    0.8402817]
1565,“Andif it runs out I can stop at a drugstore.,[-17.559166 -32.901714  11.990566]
1566,You can buy anything at adrugstore nowadays.”A pause followed this apparently pointless remark.,[ -9.648781  -4.611163 -24.282028]
1567,"Daisy looked at Tomfrowning, and an indefinable expression, at once definitely unfamiliarand vaguely recognizable, as if I had only heard it described inwords, passed over Gatsby’s face.",[ 2.214924 31.021507 11.625582]
1568,"“Come on, Daisy” said Tom, pressing her with his hand toward Gatsby’scar.",[-22.963966  21.731773   9.021403]
1569,"“I’ll take you in this circus wagon.”He opened the door, but she moved out from the circle of his arm.",[ 13.331169 -32.44338    0.930197]
1570,“You take Nick and Jordan.,[-7.2665057  19.882439   -0.75277877]
1571,"We’ll follow you in the coupé.”She walked close to Gatsby, touching his coat with her hand.",[-9.11269  35.35053   9.494317]
1572,"Jordanand Tom and I got into the front seat of Gatsby’s car, Tom pushed theunfamiliar gears tentatively, and we shot off into the oppressiveheat, leaving them out of sight behind.",[24.109272  7.535898 -5.1857  ]
1573,“Did you see that?” demanded Tom.,[-23.596876   14.284445    0.9897837]
1574,"“See what?”He looked at me keenly, realizing that Jordan and I must have knownall along.",[-2.7196312 11.252897  -4.0692883]
1575,"“You think I’m pretty dumb, don’t you?” he suggested.",[-19.01964   -20.452251   -5.6562624]
1576,"“Perhaps I am,but I have a—almost a second sight, sometimes, that tells me what todo.",[ -1.6275296  -3.7219472 -24.261518 ]
1577,"Maybe you don’t believe that, but science—”He paused.",[-12.789526  -3.337994 -25.054577]
1578,"The immediate contingency overtook him, pulled him backfrom the edge of theoretical abyss.",[ 27.62846   -10.0406065   2.5706294]
1579,"“I’ve made a small investigation of this fellow,” he continued.",[ -7.539507  -31.608374   -6.3235197]
1580,“Icould have gone deeper if I’d known—”“Do you mean you’ve been to a medium?” inquired Jordan humorously.,[-6.6224966 10.048605  -9.455448 ]
1581,"“What?” Confused, he stared at us as we laughed.",[  1.9396391 -28.457884   -4.604915 ]
1582,“A medium?”“About Gatsby.”“About Gatsby!,[-5.921577  40.275276   3.2155478]
1583,"No, I haven’t.",[-41.645737   -2.4201622  -7.5258226]
1584,"I said I’d been making a smallinvestigation of his past.”“And you found he was an Oxford man,” said Jordan helpfully.",[ -4.597431  12.898508 -11.862563]
1585,“An Oxford man!” He was incredulous.,[ -5.1636415  14.642791  -13.56925  ]
1586,“Like hell he is!,[-39.6545    -13.998591   -4.7842546]
1587,"He wears a pinksuit.”“Nevertheless he’s an Oxford man.”“Oxford, New Mexico,” snorted Tom contemptuously, “or something likethat.”“Listen, Tom.",[-28.41668    21.572958    6.5299215]
1588,"If you’re such a snob, why did you invite him to lunch?”demanded Jordan crossly.",[-9.806581 11.582334 -6.254305]
1589,"“Daisy invited him; she knew him before we were married—God knowswhere!”We were all irritable now with the fading ale, and aware of it wedrove for a while in silence.",[  9.086488 -11.233542  11.133316]
1590,"Then as Doctor T. J. Eckleburg’s fadedeyes came into sight down the road, I remembered Gatsby’s cautionabout gasoline.",[ 5.795207 10.162115 14.002988]
